"KT4","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT5","HWA","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT6","HWA","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT7","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT8","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT9","HWA","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L1","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L10","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L11","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L12","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L13","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L14","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L15","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L16","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L17","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L18","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L19","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L2","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L20","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L21","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L22","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L23","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L24","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L25","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L26","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L27","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L28","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L29","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L3","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L30","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L31","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L32","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L33","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L34","NWA","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L35","NWA","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L36","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L37","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L38","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L39","PWI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L4","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L40","PWI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L5","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L6","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L67","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L68","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L69","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L7","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L70","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L71","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L72","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L73","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L74","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L75","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L8","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L80","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"L9","NLI","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
